1407	عجلة HL Road الأمامية هي عجلة قوية وعالية الأداء مصنوعة بإطار من سبائك معدنية سوداء مزدوجة الجدران لضمان متانة استثنائية وتقليل الوزن. تزن فقط 650 جرامًا، وهي مثالية لراكبي الدراجات على الطرق التنافسية الذين يرغبون في عجلة استجابية وأيروديناميكية تتحكم بدقة. التشطيب المصقول يقاوم الخدوش ويضيف لمسة لامعة رائعة لرحلتك.	B10C4E78-E091-4E60-BC53-BB40B08CF9AF	2025-12-17 22:26:20	0x1DBA423D1C2F56BC33FA33BD9F32C3BCDC01963C1DBA423CA2481C3CD6FABB3C27CFCE3CD0D6303D0D467ABCF29142BC9A0E38BDF682C33CF215163DCBB2253DB9B3703DF9981CBD9983CB3AF31C2F3DAA7A59BC59A6C63B18EE19BDD4C7B13A8FF212BDFA73C43C082A163DFA7344BD436655BC259C44BD8EE3D23C334A6F
1408	تقدم عجلة Touring Front Wheel جنوطًا انسيابية مصممة لركوب سلس ومستقر في الرحلات الطويلة. مع تشطيب أسود غير لامع وأشواط معززة، توازن هذه العجلة بين المتانة والخفة. حجمها مُحسّن للدراجات السياحية، مما يوفر تحكمًا وراحة ممتازة عبر مختلف التضاريس. يحتوي المحور على محامل محكمة الإغلاق لصيانة منخفضة وأداء طويل الأمد.	08CEBACE-523F-4FB9-937C-43C8D457520B	2025-12-17 22:25:17	0x9751553D7513BABB6EECA63B6D2A77BBF67E77BDD473EA3C900B9ABB5763873C5B10183DD188093D64BC6F3CEDA904BD3D8900BDB1E3183D2A145D3C6603E43C81C8B53CB7AE82BCE250B2BCC4BF273A7FD3F7BBB7D71DBC08C18CBCB80A2CBD65EFFD3B9813853AE81B1C3D2D6FB7BADDAE63BB16E617BC5DC86A3CE6CAB4
1409	مقود LL Mountain هو مقود متعدد الاستخدامات مصمم للرحلات على الطرق أو خارجها. مصنوع من الألمنيوم المتين مع تشطيب أسود غير لامع ومناطق قبضة ذات ملمس خفيف، يوفر هذا المقود قبضة مريحة وتحكمًا موثوقًا. عرضه المعتدل وارتفاعه الطفيف يجعله مثاليًا للمبتدئين وراكبي الدراجات الترفيهية الذين يبحثون عن مقود قوي وموثوق.	B6097A89-58C6-4BF3-BD10-9F49BB47D7D1	2025-12-17 22:26:24	0xD54AE13C6268CBBC9DC58ABCEA0F0DBCA2FFFF3B14B18FBC9DF1563C457A163CB594AA3CB5533D3DDD4699BD51ED7B3C922C183A6F31BFBB78F1C3BC61E6703BC2060B3DAFC8F3BC9E9FFDBC3F41263D0944E9BC5C5AA23C6671BABC2484F73C3074FDBB42B294BC5621B23C4F3A1BBD3FEA12BCC9960EBDA151D93C54F1B0
1410	مقود ML Mountain مصنوع من سبيكة الألمنيوم المتينة، مصمم خصيصًا لركوب الدراجات الجبلية نزولاً. يتميز بقسم مركزي معزز وارتفاع مريح، مما يوفر قوة وتحكمًا فائقين أثناء النزلات الحادة. مُشطب بلون أسود ساتان أنيق مع شعار AdventureWorks المنقوش بشكل دقيق، وهو مصمم لتحمل ظروف التضاريس الاحترافية القاسية.	63CAD40C-DAC6-4701-A464-68B86DE8DF71	2025-12-17 22:26:47	0x994AE73CD6B74FBA9F9809BC3C1057BB6C196D3C25E73B3BE133F83C0A6C1A3DE243063C0D81AB3B24AA46BDA7AEB9BBA2EA0FBD4902063D020503BD7D92503C8A7CB83B2DC83DBD9E9042BD65EF4A3D32D1A3BCA21F3E3CD5599EBC1D43AF3C183AC9BCA7AE393CEB10963CE914FABC03ACD43B65EF4A3B128A913CEF25A7
1411	مقود HL Mountain هو مقود مسطح مصمم لدورة المحترفين، يوفر قوة استثنائية وتحكماً دقيقاً. مصنوع من سبيكة الألمنيوم عالية الجودة مع تشطيب مؤكسد لامع للغاية، يتميز هذا المقود بخطوط سباق خفية ومنطقة قبضة واسعة لتعزيز السيطرة على المسارات التقنية. خفيف الوزن ولكنه متين للغاية، وهو الخيار الأول لراكبي الدراجات الجبلية التنافسيين.	303F7483-4FE6-4666-84FC-F62BE59082FD	2025-12-17 22:26:58	0x37A4C23B70416CBCF045C9BC0302DCBC01B1893C2E6EABBB65422C3C40A2143D113B023DDC80FCBB002026BD20AD5B3CF25ED6BC3B8F32BC622065BC209D083CAA37B43C627049BD26013DBCCFFF3D3D9FC09DBC386DEBBCE4DD17BC94595A3DD2E1F3BC26B1D8BBB2CC143DCF9F06BD1023E3BCC85BF8BC48BF1E3DA29280
1412	تتميز مقابض LL Road بشكلها المريح الفريد الذي يوفر وصولاً أسهل إلى رافعات الفرامل، مما يعزز راحة السائق وتحكمه. مصنوعة من الألمنيوم خفيف الوزن مع تشطيب أسود غير لامع ناعم، هذه المقابض مثالية لراكبي الطرق العاديين الذين يبحثون عن توازن بين الأناقة والوظائف. كما أن تصميمها المدمج يساعد في تقليل التعب خلال الرحلات الطويلة.	33C6C152-D2FE-4E06-AF65-B974F175E489	2025-12-17 22:27:02	0x80A8BD3D148EFFBCFE8AC4BC6AC1CB3B6958503CA05C4FBC9F4006BC290CF63B4A9BDE3C173BCD3CF19E7BBD823322BC6E65393B43257A3C24DA633C2377083D2FAD233DA22E46BD561E2CBC351D683D80A83D3C1DD6DA3C8183143B4A9B5EBD658FB9BCAC988ABC0426D23BFB4F52BCC5B44EBDD6692EBDB643413C362308
1413	مقود ML Road مصنوع من أنابيب الألمنيوم المصممة بشكل تشريحي لتناسب راكبي الدراجات من جميع المستويات. بفضل التشطيب الأنيق والملمس المصقول والتجاويف المريحة البسيطة، يعزز هذا المقود وضعية اليد ويقلل التعب أثناء الرحلات الطويلة. تصميمه خفيف الوزن ولكنه قوي يوفر مزيجًا مثاليًا من الراحة والأداء لركوب الطرق المتنوعة.	30616F67-9F49-43F4-8378-9497DA98E887	2025-12-17 22:27:13	0xBB9B733D1ECF943CB46101BD1DDC35BC037ED43B1DAFD83A8EDD75BC54CAC13BF508E23B2D27883D36ED7DBD8F2A8FBC8AB84D3BBCBBAF3B66A1173C14AC27BABD54543D8C51F2BC5AD5A7BC0F94203DBCBBAF3C3A6CE03CC1A6D9BCEF2AD9BCFA7AA3BC77A28DBC1665083DE27B68BD5C7109BD33C855BD9CBC003DF987C4
1414	تم تصميم مقابض HL Road خصيصًا للمتسابقين، وتتميز بمقبض عالي الجودة مصمم تشريحيًا مصنوع من سبيكة الألمنيوم الفاخرة. يوفر التصميم الخفيف الوزن، إلى جانب التشطيب المؤكسد المتين والملف الهوائي، تحكمًا واستجابة فائقة. كما تتميز هذه المقابض بخطوط سباق خفية لإطلالة تنافسية تتماشى مع قدراتها في الأداء.	6C3A154F-5702-4917-83EE-CD14E43B6531	2025-12-17 22:27:25	0x2B61833DB8054F3B50E4A6BB392C2FBD0CF961BB496B14BBAEC485B91DEA54BB71DD673C3A90CABCB37BECBC8E2711BDF866313B3B1B5F3C8E00983CF9200E3D7C84903C00445FBDFD542FBCEEA05E3DBA1B783C2D77AC3CC51E6DBB3ABF92BC787DF3BC6CEFE93B83A7E13B6576D7BCA93A23BD34F88D3BDBC88A3C219BB0
1415	تتميز مقابض LL Touring بتصميم فريد مريح يهدف إلى تقليل تعب الراكب، مما يجعلها مثالية للدرّاجين المبتدئين. مصنوعة من الألمنيوم المتين مع تشطيب أسود غير لامع، توفر هذه المقابض قبضة مريحة وتحكمًا ممتازًا. تصميمها الأوسع قليلاً والمُشكل يضمن وضعية ركوب مريحة طوال اليوم.	605FE916-6689-4ECD-9E08-E6A0080ACDD2	2025-12-17 22:25:43	0x42AA803D6AA290BC05729F3B54FD6ABA25E011BCADBD24BBB79517BCE717C53C4CEFA03CFD6BAE3C5D0F1BBD86F0ABBC26C9123B50B27C3B8946DA3AC5FA8E3B215B66BCF06B0BBDCEF1593C2202513D3FF7D63CE8BE2FB97A3A783CF1D838BDB8C0AE3C2B98ADBC257BBD3BC430E6BC4F2E50BD8927023CBC64B23B44C671
1416	تم تصنيع مقود HL Touring من الألمنيوم عالي الجودة، مما يجمع بين خفة الوزن وصلابة استثنائية لركوب المسافات الطويلة. بفضل التشطيب الفضي الأنيق والملف الهوائي، يوفر هذا المقود تحكمًا وراحة فائقة خلال الجولات الطويلة. عرضه الضيق قليلاً وبنيته المعززة تساعد في تقليل التعب وتحسين دقة التحكم.	E5F2EC16-20C0-4EFD-9B62-4C188A376586	2025-12-17 22:25:54	0x40B38F3C7CF50DBDF2BFD9BA6B44D6BCAE59333C087C0B3CDE6C8F3CAD8A343C8C602B3D00B7603C050F0FBD73DF99BC6FA39EBC9CFCC93C094B0ABC8B6EDF3B97C7E83C68550FBDA60BA4BC1D9E543D456A3BBCEE01143C0D3337BCC7DAC43C65E812BD8D5911BD1F90203CA0312BBDED3215BDC8D32ABD93DFBB3CD937AE
1417	يعد LL Headset سماعة رأس بدون خيوط تجمع بين الحرفية عالية الجودة وسعر اقتصادي. مصمم من سبيكة الألمنيوم المتينة ويتميز بمحامل مقاومة للتآكل، توفر هذه السماعة أداء توجيه سلس. تصميمه المدمج والتشطيب الفضي غير اللامع يجعله خيارًا متعدد الاستخدامات للركاب العاديين ومن يقومون بترقية الدراجات المبتدئة.	3AD8020E-CCF8-45EC-B7CB-BE1A88909F3D	2025-12-17 22:27:29	0x20D82C3D860604BDBDF8D23C188228BD14CBDB3B3BC1E7BC6B4DAABB3F78343C5FC8813CCD146FBC534B1DBD7E08FEBC73CB4BBD9AA1FE3CD9B12CBD6B6D83BB82B786BCE9C584BD2C9D07BDC54ED73C9E80E83CD5AA253D4B8DC9BC966A16BD6B95203DC1F795BCA6AE4F3DE9ADEFBBAAFD4CBD376A26BB5FF8623C574E82
1418	يتميز سماعة الرأس ML بنظام محامل كارتريدج مغلق يحمي بفعالية من الأوساخ والرطوبة، مما يضمن تشغيلًا سلسًا طويل الأمد. مصنوعة من الألمنيوم خفيف الوزن مع تشطيب رمادي بندقي أنيق، توفر هذه السماعة متانة موثوقة لراكبي الدراجات اليومية وراكبي الدراجات الجبلية على حد سواء. هندستها الدقيقة تضمن توجيهًا مستقرًا وصيانة منخفضة.	5D75F6DF-84A3-4105-82AD-6956099EDE4E	2025-12-17 22:27:41	0xD37B2D3DDE89DB3C6D713E3C03405DBCD78738BC0185073D145B14BCCE6F223D7BD0A13C4785EEBCA4B289BC7B95DFBBAF7080BDF7510A3D7CCB2D3D1FDE48BC5DCC8BBCA552F8BC3D92A7BC24CAF83C1084593C3B27893CEF1999BB4394CA3B8408133BA146EDBC4068643CB7DDC13BF8DC83BA4CACE03CA1A18ABC4EE22E
1419	تُعد HL Headset سماعة عالية الجودة بدون خيط بقياس 1 بوصة مصممة للأداء وسهولة الصيانة. تتميز بمنفذ شحم ملائم للتشحيم السريع، مما يضمن أداءً مثاليًا وطول عمر للكرات. مصنوعة من الألمنيوم المصقول الفاخر، وتتمتع بتشطيب فضي لامع وتصميم خفيف الوزن، مما يجعلها مثالية لراكبي الدراجات التنافسية والهواة الجادين.	4156EA31-E604-4A27-822E-ABCBD1FF9FC1	2025-12-17 22:27:53	0x0BD4F13C6B995FBC7AE9FE3B735323BD5B57CC3CD91B44BD943D9BBB337FB33C96C2B73C224426BD1B7CD6BB2E0FA93B872581BDFF6E403DE109E5BCE8CA2EBCCACBA4BCC02673BD63456DBC643EE73C8428DF3C4512063D9152ADBC5C50463CB5BABB3B9371783B72612F3D36FDC93A5303DABC1FBF89BCB6465E3C60C756
1420	تتميز دواسة LL Mountain بمنصة موسعة مصممة لتتمكن من الركوب براحة مع أي نوع من الأحذية. مثالية للركوب في جميع الظروف، حيث تجمع بين البناء المتين والتشطيب الفضي/الأسود بين الأناقة والوظيفة. توفر السطح العريض جدًا قبضة قوية وتحكمًا ممتازًا لقدميك، مما يجعلها مثالية للمسارات أو ركوب المدينة.	54418E7A-E5AC-41DE-81A6-E28B6CB67BD1	2025-12-17 22:27:57	0xCE63353DF743D9BCCD81C93CE4179F3CF919BD3CE5F98ABCF90DB53AE280E53CE271DB3B84D71EBCA57789BD0FC29EBC4F4DA6BA10A78CBB783CD4BCA56E033DA204683C2112F1BCB05D863A389F403D0EE3B4BCDA3122BCB7CDDFBC23D346BC21096B3C70D500BCC62C023DCCB1E9BC8C44F63BE280653C626D583CA56E83
1421	دواسة ML Mountain هي دواسة خفيفة الوزن ومتينة بدون مشبك مع توتر قابل للتعديل، مصممة للركاب الذين يرغبون في تثبيت دقيق للقدم وإطلاق سريع. بتشطيب أنيق باللونين الفضي والأسود، تجمع هذه الدواسات بين الأداء والتخصيص السهل، مما يجعلها مثالية لركوب المسارات العدوانية والمغامرات عبر البلاد.	95DA7F09-7151-4D57-82EE-F40F8C933620	2025-12-17 22:28:09	0x5890093D4089D4BB8A5E5FBB24B298BB8ACBE7BC241F213C85BA2C3D9A29793D06F1B0BB2F51323C50BB91BDA4CDD7BB3172DCBB17DDF43CF315FCBBFE6DFCB99107833D6A56DEBCACBD14BD3C7E7E3D99084FBC8ED6BDBBC74D373CBE7D84BBC368D03C27A2A93C3B37653DA58179BDED35DA3A659101BD1F86983C871C8B
1422	دواسة HL Mountain مصنوعة من الفولاذ المقاوم للصدأ ومصممة لتتخلص من الطين بسهولة، مما يساعد على الحفاظ على الثبات حتى في أكثر الظروف فوضوية. تصميمها الأنيق باللونين الفضي والأسود خفيف الوزن ومتينة، مثالية لركوب الدراجات الجبلية التقنية حيث تعتبر المتانة والأداء أمرًا أساسيًا.	E597377E-AA17-4CD1-859B-AFBEAE0AB09A	2025-12-17 22:28:21	0x2289533DF38E60BC03D6103B3FA787BC3695EE3C7CEC72BCD28A27BC803B053D7608D23B724419BDDF711FBDEA39613C68CF31BDAA8317BC74B75BBBCE1A7B3D6DC4F83C7EFA82BC4DBF0DBDDE50853D7E3D693C57459B3CF960A93C17E35D3B18D105BBBC4E303D01B75A3D2BDE52BD20385DBBCC9692BBBEB04C3C18D105
1423	تتميز دواسات LL Road بتصميم قوي من الألمنيوم بدون مشابك مع لمسة نهائية أنيقة باللونين الفضي والأسود. صممت لتوفير أداء موثوق وتحويل طاقة قوي، هذه الدواسات تأتي ببناء أثقل قليلاً للركاب الذين يفضلون القوة. جسم الألمنيوم اللامع للغاية مقاوم للتآكل، بينما تضيف خطوط "جو-فاستر" لمسة عصرية لرحلتك.	BFFE6CD3-0E25-45F3-B672-3EEE8652D613	2025-12-17 22:29:05	0x3E4CCC3DAFCD02BB727B013C182638BC515F5638DD4F263C093556BCFDBF633C0BD2C93BA77AB8BCBC2A36BDC2E951BDD7BAD33C912DC7BCD857473CDC912E3D93A9363D228A16BD3453C93B6DAD6B3D2641633C6117753BA5FEC83C1C609FBC5578B9BC4C887B3CCA66653D92EB3EBDF08334BD9E69F6BCDAFD7F3DA0276E
1424	تتميز دواسات ML Road Pedal بهيكل خفيف الوزن من سبائك الألمنيوم، مما يجمع بين المتانة والشعور بالخفة. بتشطيب أنيق باللونين الفضي والأسود، هذه الدواسات مثالية للركاب الذين يبحثون عن نقل طاقة فعال مع تصميم أخف قليلاً. التصميم الخفيف للغاية يساعدك على الحفاظ على الوتيرة في الرحلات الطويلة.	4294DCB1-3535-452D-B520-FBF3DE6F8F66	2025-12-17 22:29:08	0x83F8AC3D4A185FBCF1108FBA7BC39DBB5012983C62BA813C2C6B443C8998F03C7EA7733C8CC287BCAD3F44BDC49F60BDA279A43C2A19C53B1536053BE8B0223D1CABEB3CDC4103BD851F4FBC13E4853D5C81B73B2649A3BAA24EC73CCBEC5EBA3A83633B4634893B08329A3D65737ABDCA9999BC7011B2BC1536053D91A517
1425	دواسة HL Road هي دواسة بدون مشبك من الطراز الأول تتميز بشد قابل للتعديل لتناسب مخصص وتحكم أقصى. مصنوعة من الألمنيوم الفاخر مع تشطيب فضي وأسود، توفر هذه الدواسة تصميمًا خفيف الوزن للغاية مثالي للركاب التنافسيين. يوفر ملفها الأنيق وهندستها الدقيقة تفعيلًا وإطلاقًا سلسًا في كل رحلة.	2EAFEE3C-3C38-4E58-A6DA-0830782D9770	2025-12-17 22:29:21	0xFCEC2E3D988B483C2479023C8BA832BB5A03A13C847619BC6D312BBC980C653C9AD61BBB0868033CB11D43BD47D74FBCC098B8BC8AAA6B3CB11DC33CE971183CD2F8193D048550BCFF1EA7BC7F5FB53D0A4F283B0E4D903C00B9BFBC19CA9DBB4AEE92BC064F073DD2475F3D7D4639BD8FF5DFBCFC0764BDCFC6213DD15E01
1426	تقدم دواسة Touring منصة مستقرة ومريحة مثالية لمغامرات القيادة طوال اليوم. تتميز بجسم من الألمنيوم المتين مع تشطيب كلاسيكي باللونين الفضي والأسود، توفر هذه الدواسات قبضة ممتازة وموثوقية على التضاريس المتنوعة. تصميمها الأوسع قليلاً يوفر دعمًا إضافيًا وثقة لراكبي الدراجات السياحية.	479A69C1-9C7B-4AA9-93B1-8752994D1693	2025-12-17 22:26:35	0x99FE2E3D37359A3CC2C00C3DFCDEEC3C0D95A7BC173A863C3B9088BC52F72A3DBA106C3CC410CA3C86314BBDD5932CBDBA9E433CD1FF29BD5908873C1E8A323D92202B3C06844B3C08C890BB4885A43C296EE13B4D85933BA04EDB3B32FC16BDBE2C0ABDC97CA53CA126B43B6E2BE4BC2CB862BD751499BBD171523D0E3AA8
1427	أحذية قيادة دراجات؛ كماشات فرامل مصنوعة من الألومنيوم ومصقولة.	C9F899E9-9CDE-492A-BC15-6302920B5EEE	2025-12-17 22:29:35	0x44A3863D28A2213DEBACC2BB1327D1BC0F16AB3CAF91E43AF23A453C87E81E3D79CC993BAD231ABC064915BD2BAB593C2FFA48BC853DD5BC06E402BD8C01333D6704813D0E734FBDEF6044BCD877293C074ADF3C6177C8BC114D503B324000BDE4E8E4BC46E219BC7E4A403CED570CBD4CCD40BCDAEC973CC5A07E3DD91A05
1429	ناقل سرعات مصنوع من الألومنيوم ذو عشر سرعات مع محامل بكرات مغلقة.	B4DE2648-4918-41D8-B9D9-33ACB99EDD58	2025-12-17 22:29:38	0x83C0423DCC0D6C3D9C5F51BC8FF1E9BCFFA584BC156D0F3DA9FCA0BC7C6E8B3AE59A4D3D057AE6BCF7F951BD5D600A3C722029BD4AFA993CC00BADBB815FA8BC5673C23C2F9534BD88B15FBC360B93BB2056353B4AFA993C830158BA855045BC33987EBCCEC115BDBA8A0D3DC29B2FBDFE272FBC8A00CD3C3F9A0A3D9D30E9
1430	عجلة احتياطية خلفية مخصصة للقيادة في الجبال للراكبين المبتدئين.	24999FB6-C5DA-44D9-A502-1370174157AD	2025-12-17 22:29:50	0xCD012B3D5A13343C36CE0C3B7A39D1BC086FFDBC5B37D73B61D69CBCE876AC3DAED1643C8D703E3DCE25CEBCC567FE3C45A1BD3BB15E5DBC60E8723C4E5F8D3CFA44C43B10092ABD2DA24E3C5310A9B72B39F9BCA306D8BC39449F3CCE3CB4BCC2361E3C2B7EAB3B7C62843BC5C316BC35F7C83CDA1E27BCBE923F3D7DC6C9
1431	تغلب على التضاريس الوعرة مع ML Mountain Seat/Saddle، المصمم باحتراف لامتصاص الصدمات والاهتزازات. يتميز بلمسة نهائية سوداء غير لامعة متينة مع حشوة خفيفة للغاية، مما يضمن أن تظل رحلاتك سلسة ومريحة. القاعدة المعززة والمواد الماصة للصدمات تجعله مثالياً لراكبي الدراجات الجبلية العدوانيين الذين يبحثون عن المتانة دون التضحية بالراحة.	86281B9D-67F9-435C-B3EA-DD802C58C4EF	2025-12-17 22:30:52	0x6D8D2B3D20F801BD9DAD203A221AEC3C49967BBB3CE3F2BBF581283C73982A3C37D6613CF531FABC8F363FBD73FB1F3DA41983BD27DA203DF8CAE03BB12F013D7644D83C057EE9BC449F03BDD75B623DD9E313BD2B73873B79A3A9397137C73CF64501BDF867EBBCA839DB3C19633FBB9779C13C7B040D3DDF64CF3CA4036A
1432	تم تصميم HL Mountain Seat/Saddle للراحة طوال اليوم، ويتميز بسطح جلدي فاخر متين وشكل تشريحي يدعم رحلتك من الفجر حتى الغسق. يكتمل مظهره الكلاسيكي بالجلد البني مع تفاصيل خياطة دقيقة وتصميم أوسع قليلاً لتعزيز الاستقرار. هذا السرج هو مزيج مثالي من المتانة والأناقة والأداء المريح، مثالي لراكبي الدراجات الجبلية الجادين الباحثين عن راحة تدوم.	77219B6B-E520-47ED-AF4B-D0C47E3EDC6A	2025-12-17 22:31:06	0xED93163DE21621BCCC75063CF0DC1F3C545AADBAF6E6CEBB7AB5103DFEE4473D35EA2C3DF5D338BDF9108CBD834E833BFA2322BD7E11B03CAB34993BA9404F3D2DECB33B96A614BD0962BD3BC260663DC8F609BD195E2FBD1A7145BCC03ABA3CED93163CECE586BC66BEF43B4DF72DBD7A1A97BB46F934BC11FBAF3B9B38A7
1433	يجمع مقعد/سرج LL Road بين التصميم خفيف الوزن وحشوة الفوم لتوفير ركوب مريح واستجابة عالية. يتميز بتشطيب أسود أنيق مع لمسات فضية خفيفة وتصميم انسيابي يجعل منه خيارًا ممتازًا لراكبي الدراجات على الطرق الذين يبحثون عن السرعة والراحة. يضمن الفوم خفيف الوزن أن تبقى رحلتك سريعة دون التضحية بالتوسيد الأساسي للمسافات الطويلة.	BAC5D6F9-8C13-4DDD-9B85-AD65F9820FD5	2025-12-17 22:31:19	0x6AA16D3DC410FDBCBFE7C3BC3BD799BC3761723BF2A90F3C7DDF2E3B4000D33B04A3C73C25A9223DE6551EBD7305A9BBF7D2C8BC1C8C123D5473763CAE23EE3C5B63893D395D2EBD24B187BBD39BCF3CCF6A31BCEB43B23CA547C6BCDF3029BDC410FDBC83CBA0BCEFB3963D704C773CF7D2483BF85419BD9CE94D3C7285FA
1434	استمتع بركوب سلس مع ML Road Seat/Saddle، المزود بمصدات مطاطية تمتص بمهارة الصدمات والاهتزازات الناتجة عن الطرق الوعرة. يتميز هذا السرج بتشطيب أنيق باللون الرمادي الداكن مع خطوط تسريع تعزز مظهر دراجتك على الطريق. عرضه المتوسط وتصميمه الممتص للصدمات يجعله التوازن المثالي بين السرعة والراحة لراكبي الدراجات على الطرق بحماس.	6D07300B-D507-45BB-8F6A-933AFBA626A3	2025-12-17 22:31:33	0xCFE2963DE47A0CBDF91202BCEF49BDBB2106EDBB8FB05ABBEB02893C6858EE3B8B00DD3CF913143D6FE0EABC53C0F8BC5E5E06BDDAB1C73CF4F93A3DF2224E3D3875CF3C5C8719BDFCEA003C7390683D62A53A3C8724963C3977733CBE90433CD8DCFEBB7566C3BB75638D3D71B7D7BCC1D10BBD9187C7BB566CAEBCE30E8D
1435	ادفع حدودك مع HL Road Seat/Saddle، سرج سباق خفيف الوزن مصنوع من الكيفلار مع جلد فاخر للمتانة والأناقة. تصميمه الأسود الانسيابي مع تفاصيل منقوشة بشكل خفيف يمنح مظهراً وإحساساً احترافياً. بوزنه الخفيف جداً، هذا السرج مثالي للمتسابقين والهواة الذين يطلبون أعلى أداء وراحة الجلد الكلاسيكية.	9214DAA3-8FFA-41FD-BE9A-864F6CA09644	2025-12-17 22:31:37	0xA1FF8B3DCA2066BB8384BC3BC66149BC118DF83C5BF70ABD4F13DD3CA167003DBEABB23C2A4D0E3C132444BDEF2518BD80254EBD689CD53C141C7E3D4237F53CD764423D63DD38BC463192BC9A45923DE837A43BF70BC6BC67D4B2BC4E1BA33CBAEC953BC6F9D4BC91903B3D58989CBD8F917BBC55D59CBC83ECB03B81ED70
1436	مقعد/سرج LL Touring هو رفيقك المثالي للرحلات الطويلة، حيث يتميز بحشوة جل مريحة ومصممة بشكل مريح لتتكيف مع جسمك. يغطيه جلد صناعي أسود متين يضيف لمسة من الأناقة والحماية من العوامل الخارجية. مصمم لراكبي الدراجات السياحية الذين يفضلون الراحة خلال ساعات طويلة، يجمع هذا السرج بين الدعم الفاخر والمظهر الكلاسيكي.	6F87B586-6DF2-4965-9C6A-028AD1C9BD43	2025-12-17 22:28:38	0x4EFFD03CE06B10BC51324B3CA6530CBC21F126BD96F1793BAFADF53CE025ED3B276D093D7196053D2303BCBD8C60BD3BC8AF143C83D61E3B9B7C2C3C3F08203D7AFB653B6C0BD3BC84EC0C3CF199143DAFDD2ABD3AAD22BBC87F5F3B5591A1BC504C12BD2B77ECBCB438283D88EBF83C9A50D03CCEFB41BCCAD7973CE06099
1437	اكتشف المقعد/السرج الجديد ML Touring، الذي يتميز بتصميم مبتكر يخفف الضغط أثناء الرحلات الطويلة. يحتوي على توسيد ناعم لكنه داعم، مغلف بغلاف أسود قوي مقاوم للماء مع حواف عاكسة لتعزيز السلامة. هذا السرج يوازن بين الصلابة المتوسطة والدعم المريح، مما يجعله مثالياً لراكبي الدراجات السياحية الباحثين عن المتانة والراحة.	D163740C-4557-447A-B61D-132141F225EA	2025-12-17 22:28:34	0xA6559BBB1BC809BC2768A23C08871C3B4A1C59BD261DCA3C829448BAF2394F3CD800A33D757E80BC8B6D90BD9CDA903C802462BC9DC72B3D8B73D93CDA76523D6CF6D93B958414BDC9B830BD28A0153D1D3E39BDD93E5FBCA87A29BC646221BBE0F298BC3A38EDBBC4D29ABBAC0F1EBD5346C2BCA4308D3B6B093F3CF806B7
1438	اركب براحة وثقة على HL Touring Seat/Saddle، الذي يتميز بتصميم ذكي للهيكل مع فتحة تقلل الضغط على المناطق الحساسة. يتميز بلمسة نهائية من الجلد الأسود الفاخر مع حواف معززة لتحمل الاستخدام الطويل خلال الجولات الممتدة. خفيف الوزن ولكنه داعم، هذا السرج مثالي للركاب الذين يرغبون في تجربة جولات مريحة وعالية الجودة.	79264AC2-EC3D-4970-BAD1-B0F104DB7B85	2025-12-17 22:28:51	0x885E143D6F1086BCD49C30398D1F373C08330BBC68FD87BC20D936BC9237EC3C78956C3D021F02BD78EAE8BC5221E23BB9FD51BDAB2FF33CEB99EE3C4F05013D8E1DA13C8664D6BC15AE03BD1E34753DA0AEB8BC5FF1D6BCE2BE00BB1F88E63C15048BBB7B8C09BDB5398E3CD49C30BDAE2610BC9FB159BC1B6D103DA0B0CE
1439	إطار LL Mountain Tire يوفر قوة جذب مماثلة مع إطار سلكي اقتصادي، مما يجعله الخيار المثالي لراكبي الدراجات الجبلية العاديين الذين يرغبون في أداء موثوق دون إنفاق الكثير. يتميز بنقوش متينة لتوفير قبضة موثوقة على الطرق الترابية والصخرية، هذا الإطار يوازن بين المتانة والتكلفة المعقولة، وإطاره المقاوم للغاية يتحمل الثقوب على التضاريس الوعرة.	EA287572-A2E0-435D-91EA-040C12FADAAF	2025-12-17 22:31:51	0x8E745D3C329CF8BCA290CABC0A8EADBAECF86C3C1244AA3C3637493CADCA6B3DF115223BC314E83C159E08BDC642F7BB93D0FBBA71B5D63CAC33643CDD237B3CE3ECDA3C163510BDFBB8BBBC753B043DF2D6EFBCD5EDA2BC57BB663C306E69BB3E828DBCC946403A112DFE3C5FF187BC5C02E2BCFBCDDE3A40DA623C3F2EB8
1440	تم تصميم إطار ML Mountain Tire باستخدام مطاط عالي الكثافة لتوفير ثبات فائق ومتانة ممتازة. تصميم النقشة السريع الخاص به يلتصق بالتربة الفضفاضة والأسطح الرطبة، مما يمنحك الثقة على المسارات الجبلية الصعبة. يضيف الغلاف السلكي المحسن قوة إضافية مع الحفاظ على وزن خفيف ليضمن تجربة قيادة سلسة واستجابة عالية.	6D23B4DB-E6C8-4ABA-B680-8DF6BC38F753	2025-12-17 22:32:06	0x14773B3DEA6308BD37410FBCA88182BCDF0120BCE54AFF3B3184EB3B148C153DEC59303CB6016C3B0C923EBCFF392EBC8C9C2BBD26896A3DFEE720BCFF4E88383167943CA8F066BDDA4FFEBCD6397ABB65E6073C6924E5BC269E443CD3B4913CE3BBBEBCC7845ABBFA9C663D9141F0BCD4F1443C16E9243C6BABA8BC609BCD
